,Degree Centrality,Weighted Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,PageRank
Penelope Clearwater,0.014675052410901468,72,0.0,0.43962465731333655,0.02029443749468591,0.0005737862386081793
Rosmerta,0.041928721174004195,92,0.0001111274378981433,0.46136190071228056,0.043245705860468005,0.0006012267653004238
Mary Cattermole,0.02725366876310273,113,0.002434917235568058,0.4400477801788932,0.017499817760687323,0.0013156389659627866
Arcturus Black III,0.016771488469601678,72,0.0,0.4408964740654484,0.02136172276344272,0.0005713107102230991
Ted,0.039832285115303984,99,0.0017675655652322397,0.4549349687620597,0.03925078289054208,0.0009068349161253133
Bane,0.020964360587002098,89,0.00010692307173476314,0.44693024790407626,0.023649380219517947,0.0007049471827113526
Albus Potter,0.033542976939203356,112,0.00011639755056984405,0.44780572341417235,0.03260908768295008,0.0009494772711904627
Demelza Robins,0.031446540880503145,91,6.673704360172303e-05,0.44868463553078514,0.031379825854606774,0.0006248070867823055
Gringotts Head Goblin,0.029350104821802937,74,8.79683149074444e-05,0.45089708442393495,0.03132518049283174,0.0005548854855876739
Stanley Shunpike,0.029350104821802937,74,7.321060722645057e-05,0.44912538664623775,0.028974896361931294,0.0005601455309482697
Marcus Flint,0.052410901467505246,128,5.365064937818355e-05,0.45538809124090635,0.05136381442600411,0.0007396231007117807
Tofty,0.010482180293501049,32,5.2492083067967835e-06,0.4272987323419346,0.010045221611363868,0.0004453240195843734
Roger Davies,0.04612159329140461,118,6.818979831571827e-05,0.4531314604617146,0.043533303912884555,0.0006904451812257699
Padma Patil,0.04821802935010482,147,0.0003388866898348752,0.45538809124090635,0.042576326780998604,0.0010755430061133078
Dedalus Diggle,0.029350104821802937,54,0.00023849977288770873,0.4350234477696194,0.01639444753181814,0.000655153174189925
Cuthbert Binns,0.03773584905660378,96,2.6628639102864472e-05,0.44868463553078514,0.03938061733473355,0.0005939637711240102
Elphias Doge,0.033542976939203356,108,0.0009986338795856839,0.45268281545135647,0.027534262553683936,0.0008741059298177502
Fluffy,0.023060796645702306,94,1.9423992786922863e-06,0.44780572341417235,0.029076488921842062,0.0005901598347248929
Nagini,0.012578616352201259,54,1.8407161513902103e-06,0.4325540620679943,0.014221870768532227,0.00048519851010334373
Piers Polkiss,0.014675052410901468,47,0.001205486896239552,0.4293048296768732,0.007355884213019422,0.0007303361811342593
Will,0.052410901467505246,92,0.0003818978291493129,0.46511662625215666,0.05029396945303962,0.0006411927448025682
Bogrod,0.010482180293501049,69,0.0,0.4354377558151143,0.012831247151399616,0.000574775032600174
Travers,0.03563941299790357,72,0.004225249017850001,0.4451895263932522,0.026201160280307237,0.000874098290016471
Blast-Ended Skrewt,0.012578616352201259,37,8.722237044535765e-06,0.4379402716531322,0.01664896974295171,0.00042452783778644597
Michael Corner,0.039832285115303984,139,5.604866614291025e-05,0.4549349687620597,0.03890518664828095,0.0009022106113563265
Antonin Dolohov,0.07337526205450734,96,0.0016510021036524613,0.46511662625215666,0.05312157396594571,0.0008750109757289536
Harper,0.012578616352201259,40,5.484691812052946e-06,0.4301125527806868,0.013401192599931748,0.0004536453033834215
Bertha Jorkins,0.039832285115303984,119,0.0001394455736268562,0.459507179503387,0.03940714668363601,0.0007631040231991306
Cadogan,0.01886792452830189,35,5.872369912325517e-07,0.4430326003932849,0.022995776199189424,0.00041894901172747376
Ignotus Peverell,0.025157232704402517,77,0.008204537907079298,0.4473675573442955,0.023461279450153548,0.0010680355057514127
Bartemius Crouch Junior,0.023060796645702306,54,0.000698370747355772,0.44693024790407626,0.021205431683421504,0.0007629788861956315
Mungo Bonham,0.08176100628930819,123,0.006357971268961436,0.4762600454227813,0.0664294353160968,0.0010431536947492384
Herbert Chorley,0.006289308176100629,40,0.0,0.3342175757352851,0.003072408379506123,0.0006519872803352063
Snatchers,0.020964360587002098,61,1.9039557061159176e-05,0.4421756707987137,0.021149262892433674,0.0005246998340510034
Beedle the Bard,0.023060796645702306,63,1.8891248324287517e-05,0.44824474863320585,0.025263212852126547,0.0005061139730554185
Hannah Abbott,0.04821802935010482,86,0.00024972582207959966,0.4549349687620597,0.04025926252801713,0.0007367134738373176
Leanne,0.01886792452830189,54,3.401113855716221e-06,0.4404717183100867,0.02232502665035617,0.0004925616060928156
Caractacus Burke,0.012578616352201259,46,3.963849690819724e-06,0.4337852406127799,0.011679195967757324,0.0005763760040727359
Marcus Belby,0.020964360587002098,37,2.48602484275165e-05,0.4341971924082336,0.018047970537976108,0.0006224247879821644
Aidan Lynch,0.029350104821802937,52,0.0018405364367676102,0.4438928578697767,0.019303966416245634,0.000939172075978977
Hokey,0.016771488469601678,44,2.5415744765406024e-05,0.4375211900534641,0.015214950305159684,0.0005655193794955833
Olive Hornby,0.008385744234800839,23,4.217429300670144e-06,0.426501533214431,0.007691031938124622,0.0004228902272542373
Trevor,0.014675052410901468,39,4.858330602243198e-06,0.43710290975704585,0.016833456941060178,0.0004325852493090449
Jimmy Peakes,0.023060796645702306,42,1.920603580061358e-05,0.4421756707987137,0.023765517330903287,0.0006106522830945917
Ritchie Coote,0.020964360587002098,40,3.7691104080673566e-05,0.43920234736394814,0.02062592721164493,0.0006040660589892086
Amycus Carrow,0.029350104821802937,64,1.533126510480065e-05,0.44868463553078514,0.033189900917399574,0.0006135017598020464
Chudley Cannons,0.016771488469601678,36,2.460850334692507e-05,0.4417484479283768,0.019946206888630583,0.000497983242925375
Pius Thicknesse,0.03563941299790357,38,8.551406196936452e-05,0.4451895263932522,0.029773841015571376,0.00045983204663164014
Tobias Snape,0.025157232704402517,51,0.00019207474408220615,0.45268281545135647,0.028527134856415177,0.0005334581442528331
Albert Runcorn,0.02725366876310273,76,7.19524318972335e-05,0.4473675573442955,0.02403116986724446,0.000645561965816855
Millicent Bulstrode,0.023060796645702306,44,6.454485086234555e-06,0.4404717183100867,0.026373209411735897,0.00043991673694135835
Karkus,0.016771488469601678,43,5.872369912325517e-07,0.4438928578697767,0.020235429299080725,0.00045019066193039987
Marvolo Gaunt,0.01886792452830189,54,0.00012247866737586367,0.44693024790407626,0.020375042457271713,0.0005273274152525929
Irma Pince,0.01886792452830189,53,1.879774286390925e-05,0.43920234736394814,0.02217266360352485,0.0004759144967847837
Amy Benson,0.006289308176100629,22,0.0,0.3756858205471405,0.006244181558522935,0.000737882172911105
Dennis Bishop,0.006289308176100629,22,0.0,0.3756858205471405,0.006244181558522935,0.000737882172911105
Ivan Volkov,0.01886792452830189,28,2.4152340207340142e-05,0.333973443101439,0.003549379134624743,0.0010796326805926307
Pyotr Vulchanov,0.016771488469601678,25,1.2261529448706495e-05,0.3337296668655986,0.0035069063518452354,0.0009840374260162456
Florean Fortescue,0.020964360587002098,34,5.290361439118323e-06,0.4438928578697767,0.02520230935823888,0.00041568407459851805
Griselda Marchbanks,0.025157232704402517,45,0.0001622409142935219,0.4495670045288791,0.027554875289956527,0.0004901456321093421
Dirk Cresswell,0.03563941299790357,66,0.00025955810859373807,0.45538809124090635,0.031887062369104296,0.0006812704681617646
Anthony Goldstein,0.04402515723270441,91,0.0002396326544993722,0.4522350579682196,0.037233640907259155,0.0009121178510752507
Terry Boot,0.052410901467505246,95,0.001877453762802984,0.4576673109167868,0.04404362890036636,0.000962135250137381
Ronan,0.010482180293501049,39,6.185213428488098e-06,0.43132985245836797,0.011235096543419042,0.00048745761300839085
Wendelin the Weird,0.020964360587002098,30,0.0010437834876648945,0.4434623119358584,0.021807087747410782,0.0005707423761400876
Walden Macnair,0.039832285115303984,74,0.0005914738049297168,0.45268281545135647,0.03290669295227909,0.000657447063496075
Sturgis Podmore,0.039832285115303984,68,0.0014030499156805981,0.4522350579682196,0.03177593255320738,0.0007888214327044457
Susan Bones,0.029350104821802937,42,0.00019145378542662823,0.4421756707987137,0.02034655930847414,0.0006035017864814972
Armando Dippet,0.014675052410901468,39,7.634509391932103e-05,0.43668542846787967,0.015079668241358424,0.0004728412722311265
Hestia Jones,0.01886792452830189,39,2.569562110759646e-05,0.4317371516580453,0.013917457326389182,0.0004962452818060975
Avery (Marauder-era),0.041928721174004195,52,0.00066972758047521,0.45089708442393495,0.029118952346154647,0.0007146413632056402
Augustus Rookwood,0.050314465408805034,55,0.00044836203895584896,0.45675289071515485,0.03871738258352422,0.0006784308961940749
Perkins,0.01886792452830189,27,6.080577644724223e-06,0.43962465731333655,0.021864375116408662,0.00039867427412661774
Lucian Bole,0.033542976939203356,44,9.571200427137557e-06,0.4408964740654484,0.03049421651483395,0.0005916633422146858
Peregrine Derrick,0.023060796645702306,33,3.6702311952034483e-07,0.4375211900534641,0.02293045307457779,0.00052109336396112
Betty Braithwaite,0.012578616352201259,22,0.0,0.4337852406127799,0.011431488956239706,0.00039444423923006304
Rose Granger-Weasley,0.014675052410901468,37,0.0,0.4375211900534641,0.015234027034209284,0.0005993891906931564
Bilius,0.012578616352201259,25,2.656758473863735e-06,0.4130168415590515,0.016706591954060986,0.0003859946597347389
Alecto Carrow,0.025157232704402517,34,2.8301609823162483e-05,0.4443242406276676,0.026434217313188593,0.00047826232283977935
Bradley,0.01886792452830189,23,3.320685367088834e-05,0.43920234736394814,0.020306083170562247,0.0004206476154608958
Gabrielle Delacour,0.01886792452830189,37,0.0,0.4408964740654484,0.023927025416217673,0.00042625797819515653
Hugo Granger-Weasley,0.014675052410901468,31,0.0,0.4375211900534641,0.015234027034209284,0.0005492726400847418
Reginald Cattermole,0.01886792452830189,44,0.00020767005352251828,0.4383601568608533,0.016990041642942513,0.0006049178240692242
Narcissa Malfoy,0.04821802935010482,69,0.0001577911402921325,0.45720964360587,0.04523503273472744,0.0005905966741423642
Bloody Baron,0.014675052410901468,25,3.387905718649337e-07,0.4354377558151143,0.01695104237295431,0.00039992089195186296
Doris Crockford,0.006289308176100629,12,0.0,0.4272987323419346,0.007233052169248407,0.00035643686256210205
Graham Montague,0.04402515723270441,79,6.526469967875526e-05,0.4549349687620597,0.0442850639130854,0.0006145335899996518
Merlin,0.060796645702306085,77,0.0017299543629685035,0.46417222701103555,0.05064543113461621,0.0010347127452541096
John Dawlish,0.03773584905660378,44,0.004448433459404175,0.4464937925838574,0.02885114102728154,0.000862259566955952
Mafalda Hopkirk,0.01886792452830189,27,2.858242185501305e-05,0.4417484479283768,0.018689133242848835,0.000411793799794571
Romilda Vane,0.01886792452830189,28,2.973808058475499e-06,0.4404717183100867,0.021660476367273623,0.0003982914016075936
Algie Longbottom,0.012578616352201259,17,0.000312349413999537,0.43668542846787967,0.01528173607397157,0.0005053596512756037
Puddifoot,0.014675052410901468,18,0.0,0.43668542846787967,0.019293278572351275,0.0003663109113350444
Arnold Peasegood,0.008385744234800839,14,0.0,0.4350234477696194,0.012544304641342154,0.00035340558747672134
Eldred Worple,0.008385744234800839,16,3.28852715090229e-05,0.42850013458844427,0.008090975210488271,0.0006052938188018447
Moran,0.029350104821802937,46,0.0015869705604118318,0.4346099273820057,0.009091797740312732,0.0017606467092875211
Troy,0.029350104821802937,39,0.0015869705604118318,0.4346099273820057,0.009091797740312732,0.0014226805402988959
Mullet,0.025157232704402517,34,0.001084928512057641,0.4329636776570739,0.007756197261263392,0.0013289659522340335
James Potter II,0.014675052410901468,29,0.00030238487864613653,0.4362687438987309,0.014205620085391338,0.0007241294140202174
Jack Sloper,0.016771488469601678,31,4.8129771717319955e-06,0.4379402716531322,0.01816304145686295,0.0005422648913177262
Wagga Wagga Werewolf,0.0041928721174004195,10,0.0,0.4253112963775535,0.0056242245776560226,0.00035196763130858734
Amelia Bones,0.02725366876310273,42,0.00017812347008040657,0.44605818888377563,0.02194053300794465,0.0006394176904066789
Cassius Warrington,0.041928721174004195,56,2.63050616549985e-05,0.44868463553078514,0.0399194233619591,0.0005388355279913465
Damocles Belby,0.010482180293501049,17,0.0,0.4293048296768732,0.009665467068279405,0.0004696673384651572
Rodolphus Lestrange,0.029350104821802937,30,0.0003867942057414921,0.44693024790407626,0.02546612919881724,0.0005652172638493679
Mulciber (Marauder-era),0.03563941299790357,39,0.0008024547876262711,0.4443242406276676,0.022754351358901758,0.0007317970703108875
Selwyn,0.008385744234800839,18,1.2088411467030843e-05,0.4301125527806868,0.007909419074394488,0.0003865166182012038
Golpalott,0.012578616352201259,24,0.0,0.4400477801788932,0.018426706909107665,0.0003875250403874561
Mason,0.008385744234800839,19,0.0,0.4280989172339607,0.007220068496773533,0.00038569886368232907
Broderick Bode,0.031446540880503145,38,0.005561085239518844,0.44912538664623775,0.02860308814008798,0.001034415820254443
Edgar Bones,0.012578616352201259,17,6.93713599958953e-06,0.4297083116596523,0.010581721088497389,0.00044321598007435463
Magorian,0.014675052410901468,23,2.542652119038353e-05,0.43337406976859716,0.012444464817646762,0.0004013072651534873
Wilbert Slinkhard,0.016771488469601678,23,3.480605504223163e-05,0.43585285377108673,0.01681494968244235,0.00044795877455928047
Septima Vector,0.008385744234800839,17,0.0,0.43668542846787967,0.014364079071579671,0.00036131177905266343
Frank Bryce,0.016771488469601678,21,0.004105933901492526,0.43710290975704585,0.018264532722667915,0.0007633513565140433
Dilys Derwent,0.014675052410901468,21,0.0011249575502497596,0.4354377558151143,0.013360229289413867,0.0006048841182153146
Scabior,0.014675052410901468,20,8.965850491139852e-06,0.4383601568608533,0.015371121127111155,0.0003820879832059095
Alice Longbottom,0.012578616352201259,16,0.00012016471373799211,0.43585285377108673,0.014242840393456205,0.000520607893317788
Dennis Creevey,0.031446540880503145,26,0.001262767846765729,0.4451895263932522,0.02589916166930059,0.0005411526868187853
Ragnok,0.0041928721174004195,8,0.0,0.33867381007842223,0.0033187909160547527,0.00034304007039906583
Vasily Dimitrov,0.023060796645702306,27,0.0001399610812646947,0.3399328205248104,0.004175443080447066,0.0011676286310313884
Andrew Kirke,0.01886792452830189,16,1.0086604798968393e-05,0.43878084799027833,0.01797871734334943,0.0004433915408123952
Bertie Bott,0.010482180293501049,13,0.0,0.4421756707987137,0.017654154247270147,0.00035161334951492473
Emmeline Vance,0.016771488469601678,18,0.0003017864833540534,0.4309233210234401,0.010561080685026569,0.0004961055362129634
Augustus Pye,0.006289308176100629,8,1.7676277537812988e-05,0.33968027013809066,0.0036310671794979386,0.0004134889317702483
Hope Howell,0.020964360587002098,20,2.0566153015958173e-05,0.44693024790407626,0.023877526685298904,0.0003786044428028543
Gornuk,0.016771488469601678,22,1.0885000180193937e-05,0.43337406976859716,0.013822033347068547,0.00042265704198758735
Gwenog Jones,0.008385744234800839,9,6.755132012782242e-06,0.4003587071855254,0.009660341521184695,0.00035838607456441436
Victoire Weasley,0.0041928721174004195,6,0.0,0.38878371054920924,0.004038163171856255,0.00042270012529420115
Vaisey,0.008385744234800839,9,0.0,0.39585250528646754,0.010985535552757,0.0003444305756570397
Enid Smeek,0.008385744234800839,8,0.0001751835911030866,0.38324362414574187,0.0066093418984968745,0.0003935494966738945
Eloise Midgen,0.016771488469601678,16,3.214486589026387e-06,0.3996587793757605,0.015238191396535511,0.00037655166060083785
Euan Abercrombie,0.0041928721174004195,8,0.0,0.426501533214431,0.006815875831543272,0.0003388695625587636
Violet,0.012578616352201259,15,1.638563289638814e-06,0.4346099273820057,0.015524911177415352,0.0003663951307638862
Tom Riddle Senior,0.016771488469601678,21,3.7197547375637665e-05,0.4430326003932849,0.018969962525396424,0.00038938638243568276
Dot,0.0020964360587002098,5,0.0,0.3023873304271627,0.00033014000637281073,0.00046829206354212705
Arnold,0.012578616352201259,14,5.181502863816634e-07,0.4362687438987309,0.016837523692106303,0.000355539197982187
Everard,0.014675052410901468,18,0.0008935783675639157,0.4408964740654484,0.015913802513347994,0.0005780715184738786
Adrian Pucey,0.031446540880503145,39,5.520055016471619e-06,0.4430326003932849,0.029108557374905173,0.0004792370620554606
Evan Rosier,0.016771488469601678,19,0.00028152348622700185,0.43585285377108673,0.01731371642704177,0.0005661896818040498
Alexei Levski,0.02725366876310273,27,0.0012931678477006124,0.4325540620679943,0.00790633604303962,0.0011550302787400107
Williamson,0.010482180293501049,13,5.176719977842145e-06,0.38132580784476233,0.009867093188163941,0.00037132345666871137
Andromeda Tonks,0.014675052410901468,19,2.3126797022857827e-06,0.430517555184435,0.013847122671780367,0.0003821706996817295
Alfred Cattermole,0.010482180293501049,17,1.0454255737274607e-05,0.33519768592805715,0.0031390942063518066,0.0008157566239615296
Ellie Cattermole,0.008385744234800839,14,0.0,0.3337296668655986,0.002453450845157565,0.0007406855521915661
Maisie Cattermole,0.008385744234800839,14,0.0,0.3337296668655986,0.002453450845157565,0.0007406855521915661
Celestina Warbeck,0.020964360587002098,22,0.0,0.44693024790407626,0.02744241133624928,0.0003799261006632661
Galatea Merrythought,0.006289308176100629,7,0.0,0.4317371516580453,0.008806773720301687,0.0003375635097165636
Willy Widdershins,0.012578616352201259,16,0.0,0.4362687438987309,0.0159191081875435,0.0003670062767625754
Wilkie Twycross,0.008385744234800839,7,0.0,0.42689976060305324,0.00818704299795503,0.00034605654415810814
Veronica Smethley,0.0041928721174004195,5,0.0,0.4253112963775535,0.0056242245776560226,0.000329487238220069
Sanguini,0.0041928721174004195,6,0.0,0.4245214889562396,0.0042729854695630325,0.00044831330121793307
Doris Purkiss,0.0041928721174004195,5,0.0,0.3242621585857234,0.0016705237535408449,0.0005615491010663474
Stubby Boardman,0.010482180293501049,10,0.0006531921200068161,0.4289021046959381,0.010079822276425683,0.0007149474051362226
Hermes,0.014675052410901468,15,0.0,0.4010610908823421,0.014653050366270268,0.00036550287296188775
Theodore Nott,0.03773584905660378,32,0.0011976062549859988,0.4464937925838574,0.02791822498585309,0.0006419336553531955
Summerby,0.0041928721174004195,5,0.0,0.35088997974356867,0.004204955257712237,0.00033796884426038856
Patrick Delaney-Podmore,0.0020964360587002098,4,0.0,0.42412768423550096,0.00412673807741724,0.0003255740755665827
Pierre Bonaccord,0.0020964360587002098,4,0.0,0.42412768423550096,0.00412673807741724,0.0003255740755665827
Aurora Sinistra,0.014675052410901468,11,0.0,0.43920234736394814,0.020598254664215266,0.0003470496106010232
Barnabas Deverill,0.008385744234800839,7,0.004078360904110074,0.2360400844635364,8.64374714970574e-06,0.0021270520844276874
Loxias,0.010482180293501049,8,0.004100382291281295,0.23616200599476755,8.796962602015118e-06,0.0024247700543131422
Keeper of the reptile house,0.010482180293501049,13,7.340462390406897e-07,0.4354377558151143,0.013901973578417682,0.0003548730492898891
Babbitty Rabbity,0.006289308176100629,9,0.0,0.4341971924082336,0.0115541136798003,0.00033918233399373354
Malcolm Baddock,0.012578616352201259,10,0.0002962992089811307,0.4317371516580453,0.013672900433626239,0.00044319802751644453
Ivor Dillonsby,0.006289308176100629,6,9.964169634180685e-06,0.33275811033906116,0.0028736425845269794,0.0003753181309866818
Arcus,0.006289308176100629,6,0.0,0.1905040181691125,3.209732169016636e-07,0.0019260405156692015
Livius,0.006289308176100629,6,0.0,0.1905040181691125,3.209732169016636e-07,0.0019260405156692015
Barnabas the Barmy,0.008385744234800839,6,0.0,0.4253112963775535,0.008133649690404532,0.0003358185742134261
Kenneth Towler,0.006289308176100629,5,2.074244006125897e-05,0.3461087385358592,0.004992637425772862,0.000495898341174386
Billy Stubbs,0.010482180293501049,10,0.0027707205100200544,0.3766142039587067,0.00643494088594139,0.0007547830729979495
Harold Dingle,0.008385744234800839,8,0.0,0.4346099273820057,0.014145761743350416,0.00033670671623803084
Miriam Strout,0.0041928721174004195,4,0.0,0.3231163559052085,0.0017177997595484503,0.00039042878521693906
Fat Friar,0.008385744234800839,6,1.2583649812126108e-06,0.42570730317120115,0.006696634564064994,0.0003464071082844825
Fabian Prewett,0.01886792452830189,15,7.846100952535989e-05,0.43962465731333655,0.019206201446960405,0.0004974095377166264
Apolline Delacour,0.0020964360587002098,3,0.0,0.3344620655492831,0.0020306832391235805,0.00032310124333811025
Wilkes,0.006289308176100629,5,0.0,0.3605754287112539,0.0055405474017007385,0.00039578367830883204
Bandon Banshee,0.0041928721174004195,4,0.0,0.381008036338225,0.005143470813213791,0.0003282550503367267
Percival Dumbledore,0.010482180293501049,10,0.0,0.43337406976859716,0.010162106804001538,0.00035987728020718074
Saul Croaker,0.0020964360587002098,3,0.0,0.3080927517559771,0.0005170181918275883,0.0003832205117988701
Cassandra Vablatsky,0.0020964360587002098,3,0.0,0.42412768423550096,0.00412673807741724,0.0003226324395201253
Cadmus Peverell,0.0041928721174004195,6,0.0,0.3074711792911029,0.0004318778558605224,0.0006073549349570998
Cadwallader,0.012578616352201259,9,1.5007167553720768e-06,0.4297083116596523,0.014059434087666023,0.00034571039424299144
Baruffio,0.010482180293501049,10,4.897137051885744e-06,0.4346099273820057,0.009865424169098714,0.0004920357291559791
Oblansk,0.0041928721174004195,4,0.0,0.33593654930629685,0.0033450325658587374,0.0003312577847483246
Stewart Ackerley,0.006289308176100629,8,2.516729962425221e-06,0.42689976060305324,0.006598399202348467,0.00034885192367597594
Ali Bashir,0.010482180293501049,7,2.3194177722272796e-06,0.4297083116596523,0.010953056164491801,0.00034038019555308473
Ambrosius Flume,0.0041928721174004195,5,0.0,0.33059265625876355,0.0018726457083147803,0.0006268036590276078
Clara Ivanova,0.01886792452830189,13,1.3611314546783074e-05,0.32704552475384124,0.0023919689384758027,0.0007596670559150223
Unicorn,0.0041928721174004195,4,0.0,0.4245214889562396,0.004966913171599261,0.0003261206751255756
Urquhart,0.006289308176100629,6,0.0,0.43337406976859716,0.009771231050076622,0.0003331268752365613
Connolly,0.014675052410901468,10,3.645882080460928e-05,0.33667867717663474,0.003312948877124956,0.0005528483517732046
Rabastan Lestrange,0.016771488469601678,11,0.00014679649056259747,0.4293048296768732,0.01161964116555101,0.0004368128708961814
Cornelius Agrippa,0.006289308176100629,7,0.0,0.4329636776570739,0.00805369708025029,0.0004365101124744755
Alphard Black,0.0020964360587002098,3,0.0,0.32197862225765495,0.0012243627531535327,0.00032505440631781264
Roberts,0.016771488469601678,13,0.000253859488074817,0.43878084799027833,0.019097742415843603,0.00045040654455907284
Ripper,0.0041928721174004195,5,0.0,0.42610404809493946,0.005359343774245832,0.00033016194826857557
Antioch Peverell,0.0041928721174004195,6,0.0,0.3074711792911029,0.0004318778558605224,0.0006073549349570998
Terence Higgs,0.0020964360587002098,3,0.0,0.42412768423550096,0.00412673807741724,0.0003226324395201253
Hippocrates Smethwyck,0.0041928721174004195,4,0.0,0.33470691332786967,0.002096320483267705,0.00036703361021636285
Emeric the Evil,0.02725366876310273,17,0.01959191811537682,0.44780572341417235,0.021381199157346598,0.000954907260127219
Mary Macdonald,0.008385744234800839,7,3.303208075683104e-06,0.3672366615308193,0.007009548144362871,0.0003512674789298563
Bertie Higgs,0.010482180293501049,9,3.88930768242659e-06,0.3487487746802975,0.005600441295751,0.0004121948385250228
Tiberius Ogden,0.016771488469601678,11,0.00022494937231802844,0.4321452207994991,0.010321483947406335,0.00044052926082467094
Mosag,0.0041928721174004195,3,0.0,0.42689976060305324,0.00693670346919661,0.00032255079601124374
Bernie,0.0020964360587002098,2,0.0,0.3884533930381223,0.0037813912894080525,0.0003193598002709378
Silvanus Kettleburn,0.006289308176100629,5,0.0,0.38583092287415194,0.00878917832159588,0.0003295100231545058
Eddie Carmichael,0.008385744234800839,5,0.0,0.4341971924082336,0.009504900916765152,0.0004080395833763416
Ogden,0.0020964360587002098,2,0.0,0.32495354911575697,0.0014974865002387833,0.00032163385668772574
Godelot,0.010482180293501049,6,0.02035216602364217,0.3097626311692886,0.0004686740779373558,0.0016376446939374606
Hereward,0.0041928721174004195,3,0.0,0.23579661867244456,8.632133702208279e-06,0.0010371139704977445
Lancelot (Healer),0.008385744234800839,8,0.0,0.3294017605229611,0.003282983666697727,0.0003627586669576672
Rosalind Bungs,0.010482180293501049,6,9.495309613136988e-06,0.43878084799027833,0.014657763865125559,0.00039287393072744435
Lisa Turpin,0.0041928721174004195,3,0.0,0.4325540620679943,0.007908129366825292,0.00032230143631739523
Ciceron Harkiss,0.0041928721174004195,3,0.0,0.33059265625876355,0.0018726457083147803,0.000530960260489471
Lev Zograf,0.01886792452830189,10,0.0007181801069713937,0.4309233210234401,0.0074790984921707365,0.0005930625843482281
Lachlan the Lanky,0.0020964360587002098,2,0.0,0.3884533930381223,0.0037813912894080525,0.0003193598002709378
Jim McGuffin,0.0041928721174004195,3,2.5528166774734916e-06,0.32564789430617525,0.001942088704854887,0.00033314333298875787
Libatius Borage,0.008385744234800839,5,0.0,0.4000084371004987,0.00979306979079414,0.00033296987060329455
Melinda Bobbin,0.008385744234800839,6,0.0,0.42850013458844427,0.007740065881488739,0.00033742233018315565
Hassan Mostafa,0.016771488469601678,9,0.0004630314455666527,0.430517555184435,0.007632968303945622,0.0005167872976365321
Hengist of Woodcroft,0.008385744234800839,5,0.0,0.4253112963775535,0.005231309842130972,0.000559570620003548
Bozo,0.006289308176100629,5,0.0,0.3310714291135916,0.0034371413089485645,0.00034171252431051583
Eric Munch,0.006289308176100629,5,0.0,0.42610404809493946,0.006545035395120187,0.0003379933287586568
Skower,0.0041928721174004195,3,0.0,0.424916025656013,0.005406489450873443,0.00032311592262254023
Dai Llewellyn,0.006289308176100629,5,0.0,0.4272987323419346,0.008001346260375611,0.00033123158578109103
Stebbins (Potter-era),0.008385744234800839,6,9.418671223015602e-07,0.4289021046959381,0.010117379183828518,0.0003356612820284165
Thorfinn Rowle,0.014675052410901468,8,1.7135869228613192e-06,0.43337406976859716,0.01565025210292401,0.0003443726326929221
Wilfred the Wistful,0.0020964360587002098,2,0.0,0.42412768423550096,0.00412673807741724,0.00031969080347366794
Hector Dagworth-Granger,0.0020964360587002098,2,0.0,0.3787983791266529,0.003645984312975008,0.00031922359337178236
Orion Black,0.0020964360587002098,2,0.0,0.42412768423550096,0.00412673807741724,0.00031969080347366794
Owner of the Railview Hotel,0.0020964360587002098,2,0.0,0.42412768423550096,0.00412673807741724,0.00031969080347366794
Gideon Prewett,0.010482180293501049,6,0.0002595551541103997,0.426501533214431,0.005753305462542296,0.0004777902996483284
Dragomir Gorgovitch,0.008385744234800839,7,0.0,0.4346099273820057,0.011914647530665436,0.00035146561272356603
Gordon,0.008385744234800839,5,0.0,0.31772734093528143,0.0011533957658590218,0.0005073242631673358
Elfric the Eager,0.006289308176100629,5,0.0,0.4074952260301872,0.010717450778073536,0.00032799631960201564
Quigley,0.016771488469601678,10,1.1375039332830238e-05,0.31684659986546776,0.0017037214725989951,0.0006015960024238119
Elladora Black,0.0041928721174004195,3,0.0,0.3381728133179512,0.0031757780291252137,0.0003246863070875061
Fergus,0.0020964360587002098,2,0.0,0.3197270235006084,0.001433524091645526,0.0003206079476156224
Chambers,0.0020964360587002098,2,0.0,0.3884533930381223,0.0037813912894080525,0.0003193598002709378
Dennis,0.008385744234800839,5,0.0,0.31772734093528143,0.0011533957658590218,0.0005073242631673358
Dorcas Meadowes,0.008385744234800839,6,0.0,0.36782754915999194,0.00869599021676219,0.00033421968634004043
